programmeCourseId,studyYear,academicYear_programmeCourse,courseType,ConsistsOf,Includes
PC3566,2,2023-2024,elective,1122,10052
PC3567,1,2013-2014,compulsory,1037,10053
PC3568,1,2013-2014,compulsory-elective,1151,10053
PC3569,1,2013-2014,compulsory-elective,1127,10053
PC3570,1,2013-2014,compulsory-elective,1049,10053
PC3571,1,2013-2014,elective,1259,10053
PC3572,1,2013-2014,elective,1243,10053
PC3573,1,2013-2014,elective,1051,10053
PC3574,1,2013-2014,elective,1013,10053
PC3575,1,2013-2014,elective,1012,10053
PC3576,1,2014-2015,compulsory,1184,10053
PC3577,1,2014-2015,compulsory-elective,1146,10053
PC3578,1,2014-2015,compulsory-elective,1055,10053
PC3579,1,2014-2015,elective,1253,10053
PC3580,1,2014-2015,elective,1171,10053
PC3581,1,2014-2015,elective,1134,10053
PC3582,1,2014-2015,elective,1052,10053
PC3583,1,2015-2016,compulsory,1184,10053
PC3584,1,2015-2016,compulsory,1174,10053
PC3585,1,2015-2016,compulsory,1144,10053
PC3586,1,2015-2016,compulsory,1071,10053
PC3587,1,2015-2016,elective,1241,10053
PC3588,1,2015-2016,elective,1207,10053
PC3589,1,2015-2016,elective,1106,10053
PC3590,1,2015-2016,elective,1097,10053
PC3591,1,2015-2016,elective,1063,10053
PC3592,1,2016-2017,compulsory,1017,10053
PC3593,1,2016-2017,compulsory-elective,1144,10053
PC3594,1,2016-2017,compulsory-elective,1145,10053
PC3595,1,2016-2017,compulsory-elective,1051,10053
PC3596,1,2016-2017,elective,1230,10053
PC3597,1,2016-2017,elective,1206,10053
PC3598,1,2016-2017,elective,1200,10053
PC3599,1,2016-2017,elective,1194,10053
PC3600,1,2016-2017,elective,1172,10053
PC3601,1,2016-2017,elective,1160,10053
PC3602,1,2017-2018,compulsory,1170,10053
PC3603,1,2017-2018,compulsory-elective,1182,10053
PC3604,1,2017-2018,compulsory-elective,1046,10053
PC3605,1,2017-2018,compulsory-elective,1023,10053
PC3606,1,2017-2018,elective,1247,10053
PC3607,1,2017-2018,elective,1223,10053
PC3608,1,2017-2018,elective,1199,10053
PC3609,1,2017-2018,elective,1063,10053
PC3610,1,2017-2018,elective,1017,10053
PC3611,1,2018-2019,compulsory,1100,10053
PC3612,1,2018-2019,compulsory-elective,1261,10053
PC3613,1,2018-2019,compulsory-elective,1207,10053
PC3614,1,2018-2019,compulsory-elective,1120,10053
PC3615,1,2018-2019,compulsory-elective,1056,10053
PC3616,1,2018-2019,compulsory-elective,1283,10053
PC3617,1,2018-2019,compulsory-elective,1199,10053
PC3618,1,2018-2019,compulsory-elective,1162,10053
PC3619,1,2018-2019,compulsory-elective,1020,10053
PC3620,1,2019-2020,compulsory,1082,10053
PC3621,1,2019-2020,compulsory,1055,10053
PC3622,1,2019-2020,compulsory-elective,1214,10053
PC3623,1,2019-2020,compulsory-elective,1154,10053
PC3624,1,2019-2020,compulsory-elective,1131,10053
PC3625,1,2019-2020,compulsory-elective,1017,10053
PC3626,1,2019-2020,elective,1255,10053
PC3627,1,2019-2020,elective,1242,10053
PC3628,1,2019-2020,elective,1199,10053
PC3629,1,2019-2020,elective,1185,10053
PC3630,1,2019-2020,elective,1063,10053
PC3631,1,2020-2021,compulsory,1022,10053
PC3632,1,2020-2021,compulsory-elective,1215,10053
PC3633,1,2020-2021,compulsory-elective,1212,10053
PC3634,1,2020-2021,compulsory-elective,1059,10053
PC3635,1,2020-2021,compulsory-elective,1017,10053
PC3636,1,2020-2021,elective,1284,10053
PC3637,1,2020-2021,elective,1266,10053
PC3638,1,2020-2021,elective,1206,10053
PC3639,1,2020-2021,elective,1174,10053
PC3640,1,2020-2021,elective,1039,10053
PC3641,1,2020-2021,elective,1009,10053
PC3642,1,2021-2022,compulsory,1285,10053
PC3643,1,2021-2022,compulsory-elective,1254,10053
PC3644,1,2021-2022,compulsory-elective,1241,10053
PC3645,1,2021-2022,elective,1189,10053
PC3646,1,2021-2022,elective,1110,10053
PC3647,1,2021-2022,elective,1080,10053
PC3648,1,2021-2022,elective,1035,10053
PC3649,1,2021-2022,elective,1011,10053
PC3650,1,2022-2023,compulsory,1235,10053
PC3651,1,2022-2023,compulsory,1140,10053
PC3652,1,2022-2023,compulsory-elective,1289,10053
PC3653,1,2022-2023,compulsory-elective,1252,10053
PC3654,1,2022-2023,compulsory-elective,1205,10053
PC3655,1,2022-2023,compulsory-elective,1091,10053
PC3656,1,2022-2023,elective,1269,10053
PC3657,1,2022-2023,elective,1204,10053
PC3658,1,2022-2023,elective,1157,10053
PC3659,1,2022-2023,elective,1110,10053
PC3660,1,2022-2023,elective,1036,10053
PC3661,1,2023-2024,compulsory,1268,10053
PC3662,1,2023-2024,compulsory-elective,1280,10053
PC3663,1,2023-2024,compulsory-elective,1200,10053
PC3664,1,2023-2024,compulsory-elective,1084,10053
PC3665,1,2023-2024,compulsory-elective,1061,10053
PC3666,1,2023-2024,compulsory-elective,1252,10053
PC3667,1,2023-2024,compulsory-elective,1209,10053
PC3668,1,2023-2024,compulsory-elective,1090,10053
PC3669,1,2023-2024,compulsory-elective,1040,10053
PC3670,2,2013-2014,compulsory,1143,10053
PC3671,2,2013-2014,compulsory,1088,10053
PC3672,2,2013-2014,compulsory,1247,10053
PC3673,2,2013-2014,compulsory,1055,10053
PC3674,2,2013-2014,elective,1182,10053
PC3675,2,2013-2014,elective,1087,10053
PC3676,2,2013-2014,elective,1059,10053
PC3677,2,2013-2014,elective,1049,10053
PC3678,2,2014-2015,compulsory,1294,10053
PC3679,2,2014-2015,compulsory,1101,10053
PC3680,2,2014-2015,compulsory,1274,10053
PC3681,2,2014-2015,compulsory,1131,10053
PC3682,2,2014-2015,elective,1295,10053
PC3683,2,2014-2015,elective,1258,10053
PC3684,2,2014-2015,elective,1251,10053
PC3685,2,2014-2015,elective,1046,10053
PC3686,2,2014-2015,elective,1041,10053
PC3687,2,2015-2016,compulsory,1258,10053
PC3688,2,2015-2016,compulsory,1106,10053
PC3689,2,2015-2016,compulsory-elective,1266,10053
PC3690,2,2015-2016,compulsory-elective,1238,10053
PC3691,2,2015-2016,compulsory-elective,1103,10053
PC3692,2,2015-2016,compulsory-elective,1010,10053
PC3693,2,2015-2016,elective,1199,10053
PC3694,2,2015-2016,elective,1050,10053
PC3695,2,2015-2016,elective,1041,10053
PC3696,2,2015-2016,elective,1023,10053
PC3697,2,2015-2016,elective,1015,10053
PC3698,2,2015-2016,elective,1013,10053
PC3699,2,2016-2017,compulsory,1257,10053
PC3700,2,2016-2017,compulsory-elective,1263,10053
PC3701,2,2016-2017,compulsory-elective,1179,10053
PC3702,2,2016-2017,compulsory-elective,1135,10053
PC3703,2,2016-2017,elective,1199,10053
PC3704,2,2016-2017,elective,1158,10053
PC3705,2,2016-2017,elective,1027,10053
PC3706,2,2016-2017,elective,1026,10053
PC3707,2,2017-2018,compulsory,1171,10053
PC3708,2,2017-2018,compulsory-elective,1286,10053
PC3709,2,2017-2018,compulsory-elective,1133,10053
PC3710,2,2017-2018,compulsory-elective,1035,10053
PC3711,2,2017-2018,elective,1262,10053
PC3712,2,2017-2018,elective,1217,10053
PC3713,2,2017-2018,elective,1090,10053
PC3714,2,2017-2018,elective,1069,10053
PC3715,2,2017-2018,elective,1019,10053
PC3716,2,2018-2019,compulsory,1009,10053
PC3717,2,2018-2019,compulsory-elective,1246,10053
PC3718,2,2018-2019,compulsory-elective,1173,10053
PC3719,2,2018-2019,compulsory-elective,1130,10053
PC3720,2,2018-2019,compulsory-elective,1092,10053
PC3721,2,2018-2019,elective,1266,10053
PC3722,2,2018-2019,elective,1229,10053
PC3723,2,2018-2019,elective,1166,10053
PC3724,2,2018-2019,elective,1150,10053
PC3725,2,2018-2019,elective,1107,10053
PC3726,2,2018-2019,elective,1059,10053
PC3727,2,2019-2020,compulsory,1015,10053
PC3728,2,2019-2020,compulsory-elective,1261,10053
PC3729,2,2019-2020,compulsory-elective,1190,10053
PC3730,2,2019-2020,compulsory-elective,1187,10053
PC3731,2,2019-2020,compulsory-elective,1050,10053
PC3732,2,2019-2020,elective,1225,10053
PC3733,2,2019-2020,elective,1224,10053
PC3734,2,2019-2020,elective,1126,10053
PC3735,2,2019-2020,elective,1114,10053
PC3736,2,2019-2020,elective,1091,10053
PC3737,2,2020-2021,compulsory,1281,10053
PC3738,2,2020-2021,compulsory,1171,10053
PC3739,2,2020-2021,compulsory-elective,1162,10053
PC3740,2,2020-2021,compulsory-elective,1146,10053
PC3741,2,2020-2021,compulsory-elective,1099,10053
PC3742,2,2020-2021,elective,1248,10053
PC3743,2,2020-2021,elective,1223,10053
PC3744,2,2020-2021,elective,1220,10053
PC3745,2,2020-2021,elective,1139,10053
PC3746,2,2021-2022,compulsory,1094,10053
PC3747,2,2021-2022,compulsory-elective,1112,10053
PC3748,2,2021-2022,compulsory-elective,1038,10053
PC3749,2,2021-2022,elective,1291,10053
PC3750,2,2021-2022,elective,1275,10053
PC3751,2,2021-2022,elective,1228,10053
PC3752,2,2021-2022,elective,1214,10053
PC3753,2,2021-2022,elective,1081,10053
PC3754,2,2021-2022,elective,1031,10053
PC3755,2,2022-2023,compulsory,1139,10053
PC3756,2,2022-2023,compulsory-elective,1265,10053
PC3757,2,2022-2023,compulsory-elective,1250,10053
PC3758,2,2022-2023,compulsory-elective,1188,10053
PC3759,2,2022-2023,compulsory-elective,1012,10053
PC3760,2,2022-2023,compulsory-elective,1242,10053
PC3761,2,2022-2023,compulsory-elective,1168,10053
PC3762,2,2022-2023,compulsory-elective,1160,10053
PC3763,2,2022-2023,compulsory-elective,1157,10053
PC3764,2,2023-2024,compulsory,1153,10053
PC3765,2,2023-2024,compulsory,1091,10053
PC3766,2,2023-2024,compulsory-elective,1193,10053
PC3767,2,2023-2024,compulsory-elective,1174,10053
PC3768,2,2023-2024,compulsory-elective,1049,10053
PC3769,2,2023-2024,elective,1207,10053
PC3770,2,2023-2024,elective,1176,10053
PC3771,2,2023-2024,elective,1170,10053
PC3772,2,2023-2024,elective,1137,10053
PC3773,1,2013-2014,compulsory,1257,10054
PC3774,1,2013-2014,compulsory,1092,10054
PC3775,1,2013-2014,compulsory-elective,1176,10054
PC3776,1,2013-2014,compulsory-elective,1114,10054
PC3777,1,2013-2014,compulsory-elective,1066,10054
PC3778,1,2013-2014,elective,1249,10054
PC3779,1,2013-2014,elective,1196,10054
PC3780,1,2013-2014,elective,1173,10054
PC3781,1,2013-2014,elective,1152,10054
PC3782,1,2013-2014,elective,1110,10054
PC3783,1,2013-2014,elective,1031,10054
PC3784,1,2014-2015,compulsory,1269,10054
PC3785,1,2014-2015,compulsory,1111,10054
PC3786,1,2014-2015,compulsory,1130,10054
PC3787,1,2014-2015,compulsory,1015,10054
PC3788,1,2014-2015,elective,1287,10054
PC3789,1,2014-2015,elective,1212,10054
PC3790,1,2014-2015,elective,1204,10054
PC3791,1,2014-2015,elective,1008,10054
PC3792,1,2015-2016,compulsory,1236,10054
PC3793,1,2015-2016,compulsory-elective,1214,10054
PC3794,1,2015-2016,compulsory-elective,1215,10054
PC3795,1,2015-2016,compulsory-elective,1164,10054
PC3796,1,2015-2016,compulsory-elective,1110,10054
PC3797,1,2015-2016,elective,1291,10054
PC3798,1,2015-2016,elective,1067,10054
PC3799,1,2015-2016,elective,1056,10054
PC3800,1,2015-2016,elective,1027,10054
PC3801,1,2015-2016,elective,1026,10054
PC3802,1,2016-2017,compulsory,1031,10054
PC3803,1,2016-2017,compulsory-elective,1240,10054
PC3804,1,2016-2017,compulsory-elective,1182,10054
PC3805,1,2016-2017,elective,1282,10054
PC3806,1,2016-2017,elective,1125,10054
PC3807,1,2016-2017,elective,1098,10054
PC3808,1,2016-2017,elective,1058,10054
PC3809,1,2016-2017,elective,1005,10054
PC3810,1,2017-2018,compulsory,1278,10054
PC3811,1,2017-2018,compulsory,1061,10054
PC3812,1,2017-2018,compulsory-elective,1253,10054
PC3813,1,2017-2018,compulsory-elective,1199,10054
PC3814,1,2017-2018,compulsory-elective,1117,10054
PC3815,1,2017-2018,elective,1237,10054
PC3816,1,2017-2018,elective,1221,10054
PC3817,1,2017-2018,elective,1208,10054
PC3818,1,2017-2018,elective,1046,10054
PC3819,1,2018-2019,compulsory,1066,10054
PC3820,1,2018-2019,compulsory-elective,1035,10054
PC3821,1,2018-2019,compulsory-elective,1015,10054
PC3822,1,2018-2019,elective,1245,10054
PC3823,1,2018-2019,elective,1232,10054
PC3824,1,2018-2019,elective,1227,10054
PC3825,1,2018-2019,elective,1190,10054
PC3826,1,2018-2019,elective,1032,10054
PC3827,1,2019-2020,compulsory,1148,10054
PC3828,1,2019-2020,compulsory,1074,10054
PC3829,1,2019-2020,compulsory-elective,1189,10054
PC3830,1,2019-2020,compulsory-elective,1168,10054
PC3831,1,2019-2020,compulsory-elective,1027,10054
PC3832,1,2019-2020,elective,1242,10054
PC3833,1,2019-2020,elective,1162,10054
PC3834,1,2019-2020,elective,1087,10054
PC3835,1,2019-2020,elective,1031,10054
PC3836,1,2019-2020,elective,1028,10054
PC3837,1,2020-2021,compulsory,1255,10054
PC3838,1,2020-2021,compulsory,1157,10054
PC3839,1,2020-2021,compulsory-elective,1229,10054
PC3840,1,2020-2021,compulsory-elective,1211,10054
PC3841,1,2020-2021,compulsory-elective,1068,10054
PC3842,1,2020-2021,compulsory-elective,1031,10054
PC3843,1,2020-2021,elective,1208,10054
PC3844,1,2020-2021,elective,1127,10054
PC3845,1,2020-2021,elective,1100,10054
PC3846,1,2020-2021,elective,1096,10054
PC3847,1,2020-2021,elective,1078,10054
PC3848,1,2021-2022,compulsory,1278,10054
PC3849,1,2021-2022,compulsory,1022,10054
PC3850,1,2021-2022,compulsory-elective,1187,10054
PC3851,1,2021-2022,compulsory-elective,1128,10054
PC3852,1,2021-2022,compulsory-elective,1113,10054
PC3853,1,2021-2022,compulsory-elective,1013,10054
PC3854,1,2021-2022,elective,1279,10054
PC3855,1,2021-2022,elective,1265,10054
PC3856,1,2021-2022,elective,1246,10054
PC3857,1,2021-2022,elective,1216,10054
PC3858,1,2021-2022,elective,1105,10054
PC3859,1,2022-2023,compulsory,1289,10054
PC3860,1,2022-2023,compulsory,1201,10054
PC3861,1,2022-2023,compulsory-elective,1280,10054
PC3862,1,2022-2023,compulsory-elective,1150,10054
PC3863,1,2022-2023,compulsory-elective,1068,10054
PC3864,1,2022-2023,compulsory-elective,1038,10054
PC3865,1,2022-2023,compulsory-elective,1278,10054
PC3866,1,2022-2023,compulsory-elective,1245,10054
PC3867,1,2022-2023,compulsory-elective,1190,10054
PC3868,1,2022-2023,compulsory-elective,1045,10054
PC3869,1,2023-2024,compulsory,1237,10054
PC3870,1,2023-2024,compulsory-elective,1039,10054
PC3871,1,2023-2024,compulsory-elective,1032,10054
PC3872,1,2023-2024,elective,1236,10054
PC3873,1,2023-2024,elective,1215,10054
PC3874,1,2023-2024,elective,1080,10054
PC3875,1,2023-2024,elective,1074,10054
PC3876,1,2023-2024,elective,1061,10054
PC3877,1,2023-2024,elective,1049,10054
PC3878,2,2013-2014,compulsory,1047,10054
PC3879,2,2013-2014,compulsory,1045,10054
PC3880,2,2013-2014,compulsory-elective,1292,10054
PC3881,2,2013-2014,compulsory-elective,1154,10054
PC3882,2,2013-2014,compulsory-elective,1090,10054
PC3883,2,2013-2014,elective,1266,10054
PC3884,2,2013-2014,elective,1212,10054
PC3885,2,2013-2014,elective,1151,10054
PC3886,2,2013-2014,elective,1150,10054
PC3887,2,2013-2014,elective,1112,10054
PC3888,2,2014-2015,compulsory,1209,10054
PC3889,2,2014-2015,compulsory,1198,10054
PC3890,2,2014-2015,compulsory,1239,10054
PC3891,2,2014-2015,compulsory,1075,10054
PC3892,2,2014-2015,elective,1168,10054
PC3893,2,2014-2015,elective,1142,10054
PC3894,2,2014-2015,elective,1076,10054
PC3895,2,2014-2015,elective,1042,10054
PC3896,2,2015-2016,compulsory,1062,10054
PC3897,2,2015-2016,compulsory,1025,10054
PC3898,2,2015-2016,compulsory-elective,1227,10054
PC3899,2,2015-2016,compulsory-elective,1069,10054
PC3900,2,2015-2016,compulsory-elective,1020,10054
PC3901,2,2015-2016,elective,1263,10054
PC3902,2,2015-2016,elective,1157,10054
PC3903,2,2015-2016,elective,1116,10054
PC3904,2,2015-2016,elective,1018,10054
PC3905,2,2016-2017,compulsory,1242,10054
PC3906,2,2016-2017,compulsory-elective,1289,10054
PC3907,2,2016-2017,compulsory-elective,1290,10054
PC3908,2,2016-2017,compulsory-elective,1228,10054
PC3909,2,2016-2017,compulsory-elective,1103,10054
PC3910,2,2016-2017,elective,1268,10054
PC3911,2,2016-2017,elective,1186,10054
PC3912,2,2016-2017,elective,1135,10054
PC3913,2,2016-2017,elective,1119,10054
PC3914,2,2016-2017,elective,1084,10054
PC3915,2,2016-2017,elective,1048,10054
PC3916,2,2017-2018,compulsory,1068,10054
PC3917,2,2017-2018,compulsory-elective,1229,10054
PC3918,2,2017-2018,compulsory-elective,1005,10054
PC3919,2,2017-2018,elective,1205,10054
PC3920,2,2017-2018,elective,1188,10054
PC3921,2,2017-2018,elective,1182,10054
PC3922,2,2017-2018,elective,1102,10054
PC3923,2,2018-2019,compulsory,1037,10054
PC3924,2,2018-2019,compulsory-elective,1291,10054
PC3925,2,2018-2019,compulsory-elective,1271,10054
PC3926,2,2018-2019,compulsory-elective,1264,10054
PC3927,2,2018-2019,compulsory-elective,1146,10054
PC3928,2,2018-2019,elective,1214,10054
PC3929,2,2018-2019,elective,1180,10054
PC3930,2,2018-2019,elective,1112,10054
PC3931,2,2018-2019,elective,1085,10054
PC3932,2,2018-2019,elective,1033,10054
PC3933,2,2019-2020,compulsory,1172,10054
PC3934,2,2019-2020,compulsory,1135,10054
PC3935,2,2019-2020,compulsory-elective,1269,10054
PC3936,2,2019-2020,compulsory-elective,1180,10054
PC3937,2,2019-2020,compulsory-elective,1152,10054
PC3938,2,2019-2020,compulsory-elective,1019,10054
PC3939,2,2019-2020,elective,1272,10054
PC3940,2,2019-2020,elective,1208,10054
PC3941,2,2019-2020,elective,1194,10054
PC3942,2,2019-2020,elective,1188,10054
PC3943,2,2019-2020,elective,1168,10054
PC3944,2,2019-2020,elective,1058,10054
PC3945,2,2020-2021,compulsory,1122,10054
PC3946,2,2020-2021,compulsory,1097,10054
PC3947,2,2020-2021,compulsory-elective,1212,10054
PC3948,2,2020-2021,compulsory-elective,1210,10054
PC3949,2,2020-2021,compulsory-elective,1095,10054
PC3950,2,2020-2021,elective,1241,10054
PC3951,2,2020-2021,elective,1206,10054
PC3952,2,2020-2021,elective,1144,10054
PC3953,2,2020-2021,elective,1030,10054
PC3954,2,2020-2021,elective,1026,10054
PC3955,2,2021-2022,compulsory,1018,10054
PC3956,2,2021-2022,compulsory-elective,1270,10054
PC3957,2,2021-2022,compulsory-elective,1215,10054
PC3958,2,2021-2022,compulsory-elective,1208,10054
PC3959,2,2021-2022,elective,1243,10054
PC3960,2,2021-2022,elective,1167,10054
PC3961,2,2021-2022,elective,1100,10054
PC3962,2,2021-2022,elective,1095,10054
PC3963,2,2021-2022,elective,1074,10054
PC3964,2,2022-2023,compulsory,1194,10054
PC3965,2,2022-2023,compulsory-elective,1289,10054
PC3966,2,2022-2023,compulsory-elective,1109,10054
PC3967,2,2022-2023,compulsory-elective,1058,10054
PC3968,2,2022-2023,elective,1269,10054
PC3969,2,2022-2023,elective,1152,10054
PC3970,2,2022-2023,elective,1091,10054
PC3971,2,2022-2023,elective,1075,10054
PC3972,2,2022-2023,elective,1067,10054
PC3973,2,2022-2023,elective,1011,10054
PC3974,2,2023-2024,compulsory,1226,10054
PC3975,2,2023-2024,compulsory,1010,10054
PC3976,2,2023-2024,compulsory-elective,1223,10054
PC3977,2,2023-2024,compulsory-elective,1184,10054
PC3978,2,2023-2024,compulsory-elective,1171,10054
PC3979,2,2023-2024,compulsory-elective,1165,10054
PC3980,2,2023-2024,elective,1288,10054
PC3981,2,2023-2024,elective,1281,10054
PC3982,2,2023-2024,elective,1280,10054
PC3983,2,2023-2024,elective,1180,10054
PC3984,2,2023-2024,elective,1044,10054
PC3985,2,2023-2024,elective,1031,10054
PC3986,3,2013-2014,compulsory,1237,10054
PC3987,3,2013-2014,compulsory,1201,10054
PC3988,3,2013-2014,compulsory-elective,1202,10054
PC3989,3,2013-2014,compulsory-elective,1060,10054
PC3990,3,2013-2014,compulsory-elective,1041,10054
PC3991,3,2013-2014,elective,1256,10054
PC3992,3,2013-2014,elective,1255,10054
PC3993,3,2013-2014,elective,1247,10054
PC3994,3,2013-2014,elective,1200,10054
PC3995,3,2013-2014,elective,1168,10054
PC3996,3,2014-2015,compulsory,1194,10054
PC3997,3,2014-2015,compulsory,1122,10054
PC3998,3,2014-2015,compulsory,1212,10054
PC3999,3,2014-2015,compulsory,1109,10054
PC4000,3,2014-2015,elective,1224,10054
PC4001,3,2014-2015,elective,1209,10054
PC4002,3,2014-2015,elective,1195,10054
PC4003,3,2014-2015,elective,1131,10054
PC4004,3,2014-2015,elective,1036,10054
PC4005,3,2015-2016,compulsory,1233,10054
PC4006,3,2015-2016,compulsory,1085,10054
PC4007,3,2015-2016,compulsory-elective,1291,10054
PC4008,3,2015-2016,compulsory-elective,1133,10054
PC4009,3,2015-2016,compulsory-elective,1131,10054
